Časová značka,ID.dotaznik,ID.tazatel,ID.supervizor,Date,Incidence.number,A.1,A.2,A.3,B.1,B.2,B.3,B.4,B.5,B.5a,C.1,C.1a,C.1.1,C.1.2,D.1,D.1a,D.1.1,D.1.1a,D.1.2,D.1.3,D.1.4,E.1,E.1.1,E.1.2,E.1.2male,E.1.2female,E.1.3,E.1.3-8,E.1.4,E.1.5,E.1.5-1,F.1,F.1.1,F.1.2,F.1.3,G.1,G.1.1,G.2,G.2.1,G.2.2,G.2.3,G.2.3-15,H.1,H.2,H.2-2,H.3,H.4,H.5,H.6,prepsal,Type.of.incidence,A.2,A.3,B.1,B.2,B.3,B.4,B.5,B.5-answer,C.1,C.1-answer,C.1.1,C.1.2,D.1,D.1-answer,D.1.1,D.1.1-answer,D.1.2,D.1.3,D.1.4,E.1,E.1.1,E.1.2,E.1.3,E.1.4,E.1.4-answer,E.1.5,E.1.5-answer,F1.,F1.1,F.1.1-answer,F.1.2,F.1.3,G.1,G.1.1,G.2,G.2.1,G.2.1-answer,G.2.2,H.1,H.2,H.2-answer,H.3,H.4,H.5,H.6
11.8.2016 23:19:51,CASD-2598-2-23,ADKO,BAME,8.7.2016,2,16,"Byla jsem v praci, ve fabrice pres agenturu - nezaplacena vyplata.",7,4,98,98,1,9,,1,Nezaplacena vyplata,10000,7,2,,,,,,,1,2,2,,1,5,,38,98,,2,,,,2,,2,1,Osobni oddeleni (agentury) - neudelali nic,16,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 0:04:34,CASA-665-1-45,BAME,BAME,8.7.2016,1,9,Hatespeech ve fronte na salamy v Penny marketu,5,10,98,3,1,17,,2,,,,2,,,,,,,1,1,1,1,,6,,27,98,,2,,,,1,Hatespeech,2,3,,7,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 9:29:46,CVEA-296-2-17,AMAN,BAME,30.6.2016,1,14,"Byla na diskotece a nejaky muz ji nabizel sex za penize, kdyz odmitla, byl agresivni",7,4,6,5,2,15,,2,,,,2,,,,,,,1,1,,,,4,,1,1,Bily,2,,,,2,,2,2,,2,,,,,,,,,ONRA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 9:35:20,CVEA-296-2-17,AMAN,BAME,30.6.2016,2,9,"Sla na pizzu za bratrancem a opily muz ji nadaval, ze je tmava",7,7,98,3,1,14,,2,,,,2,,,,,,,1,1,,,,6,,1,1,Bily,2,,,,1,Rasisticke nadavky,2,2,,2,,,,,,,,,ONRA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 11:55:30,NJAB-72-1-27,ADKO,LATO,13.7.2016,1,1,"zena a muz ho napadli fyzicky, protoze si mysleli, ze mel neco s pritelkyni toho muze",4,1,98,98,1,7,,2,,,,2,,,,,,,2,3,"1, 2",1,1,4,,27,1,R,2,,,,2,,2,3,,9,,,,,,,,,KLVA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 12:25:09,NJAB-65-2-62,VAWA,MAKA,13.7.2016,1,13,"pousteni hudby sousedy, ",4,1,3,3,1,1,,2,,,,2,,,,,,,2,1,1,2,,3,,29,1,C i R,2,,,,2,,2,2,,7,,,,,,,,,KLVA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 12:28:58,NJAB-65-2-62,VAWA,MAKA,13.7.2016,2,9,"pani sla po ulici, skupinky romskych nactiletych na ni pokrikovali bila svine, chces si zaprcat, ona se neozývala a odesla",7,8,98,5,1,6,,2,,,,2,,,,,,,5,1,1,5+,,2,,1,1,R,2,,,,1,zadny jiny vztah s nimi nemela,2,2,,2,,,,,,,,,KLVA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 14:42:36,CASA-665-2-50,TENO,BAME,8.7.2016,1,21,"Dcera neslysi, kriceli. Vyhrozoval, ze ji zabije, jestli se neztlumi.",7,98,98,98,3,7,,2,,,,2,,,,,,,1,1,1,1,,5,,1,98,,2,,,,1,Nadavky,2,3,,2,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 14:43:03,NJAB-27-2-41,VAWA,MAKA,13.7.2016,1,12,"v noci se nekdo popkusil vloupat k pani domu, nevideli je, ale pachatele videli je, takze si to rozmysleli. Pani to zjistila tak, ze byla otevrena vetracka dokoran a pod ni pristavena zidle a stolek",7,14,3,6,1,1,,2,,,,2,,,,,,,7,,,,,,,,,,1,3,2,1,2,,1,2,,,,"vysetrovali to u nich doma, pak  odjeli na dovolenou, shodli se na posílení hlídky, ale nic dalsiho",1,,4,3,3,5,KLVA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 15:07:55,JJAC-X-1-73,MARO,LULU,29.7.2016,1,9,Nadavky od Cechu - deje se to stale,7,98,98,98,1,7,,2,,,,2,,,,,,,5,3,98,,,6,,1,1,C,2,,,,1,Rasisticke nadavky,2,3,,2,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 15:41:42,JJAC-?-1-15,KAZI,LULU,29.7.2016,1,3,"Auto pred domem, videli, jak s nim nekdo odjizdi, zavolali policii, ta nasla auto kousek od domu, zaparkovali, pachatel utekl, auto se vratilo.",4,13,98,4,1,1,,2,,,,2,,,,,,,7,,,,,,,,,,2,,,,2,,1,,,,,"Vydali se za pachatelem, vratili auto",1,,4,3,4,1,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 15:48:42,NJAB-245-1-19,ADKO,LATO,13.7.2016,1,6,otcimovi ukradli penezenku z auta,7,3,98,3,1,7,,1,"penize, doklady",5000,4,2,,,,,,,7,,,,,,,,,,2,,,,2,,1,,,,,"je to v reseni, policie byla ochotna situaci resit",1,,4,4,4,1,KLVA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 15:49:32,JJAC-?-1-15,KAZI,BAME,29.7.2016,2,17,Vandalismus - poskrabani auta,5,5,98,3,1,19,,1,Poskrabani auta,0,4,2,,,,,,,1,1,1,1,,5,,27,1,R,2,,,,2,,2,2,Nijak,2,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 20:24:58,JVIA-329-2-31,KAZI,LULU,29.7.2016,1,18,"Vloupali se k ni sousedi, snazili se vzit pracku, ale zrovna byla doma, po chvili si jich vsimla a vyhnala je",4,2,98,4,1,1,,2,,,,2,,,,,,,3,1,1,3,,3,,29,1,R,2,,,,2,,2,2,,2,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 20:41:09,JVIA-329-2-15,MARO,LULU,29.7.2016,1,4,"Kolo opreno u domu, ukradeno",4,13,98,98,1,1,,1,Ukradene kolo,800,4,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,2,,2,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 20:45:04,JVIA-329-2-15,MARO,LULU,29.7.2016,2,10,"Kluk ji pres FB napsal, jestli si nechce privydelat (sexem) - odmitla",7,3,98,98,1,21,internet,2,,,,2,,,,,,,1,1,1,1,,2,,1,1,C,2,,,,2,,2,2,,2,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 22:40:17,JCVA-53-1-19,ADLA,LATO,30.6.2016,1,11,Nevedome uzavrel smlouvu u mobilniho operatora,3,98,98,98,1,1,,2,,,,2,,,,,,,1,1,,,,4,,1,98,,2,,,,2,,2,2,,16,,,,,,,,,ONRA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8.2016 23:00:15,CHHRA-223-1-45,PEKU,LULU,8.7.2016,1,20,Dluzil někomu penize a on mu vyhrozoval,4,7,98,98,2,1,,2,,,,2,,,,,,,1,1,1,1,,6,,27,1,R,2,,,,2,,2,3,,8,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.8.2016 0:20:00,CHHRA-169-1-29,PEKU,LULU,8.7.2016,1,21,Sedeli v hospode a zacali mu nabizet pernik,2,2,6,5,1,14,,2,,,,2,,,,,,,1,1,1,1,,4,,27,1,Bily C,2,,,,2,,2,2,,2,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.8.2016 9:49:46,NJAB-115-1-28,ADKO,LATO,13.7.2016,1,22,"nabizeli mu tvrde drogy - pervitin, prakticky denne - mlady par",7,1,2,3,1,7,,2,,,,2,,,,,,,2,3,"1, 2",1,1,3,,1,98,,2,,,,2,,2,3,,6,,,,,,,,,KLVA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.8.2016 9:59:37,NJAB-42-2-58,ADKO,LATO,13.7.2016,1,11,"zastavili auto, ale nasledne ho prodali",6,2,98,98,1,17,,2,penize,3000,7,2,,,,,,,1,1,1,1,,5,,1,98,,2,,,,2,,2,3,,9,,,,,,,,,KLVA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8.2016 11:58:47,JCVA-90-2-15,MARO,LATO,30.6.2016,1,14,Rakusak ji dlouhodobe pronasledovat v aute a jednou nabidl penize za sex,7,98,98,98,1,7,,2,,,,2,,,,,,,1,1,,,,6,,1,1,Rakusak,2,,,,2,,1,,,,,"resili to, chlap toho nechal",1,,1,1,4,1,ONRA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8.2016 12:01:16,CHHRB-96-1-18,TATO,LULU,8.7.2016,1,5,Ve skole mu kradli mobil,3,4,98,2,2,8,,1,Mobil,3700,3,2,,,,,,,1,98,98,,,98,,31,98,,2,,,,2,,2,2,,2,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8.2016 12:47:30,JCVA-90-1-45,MARO,LATO,30.6.2016,1,10,"Nedostal zaplaceno za praci - zednicina, dnes to resil na policii",6,2,98,98,1,9,,1,Plat,8000,6,2,,,,,,,1,1,,,,6,,"27, 38",1,C,2,,,,2,,1,,,,,Resi se to,1,,4,3,3,1,ONRA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8.2016 15:59:26,CHRRB-?-1-25,ONDV,LULU,8.7.2016,1,19,"Vloupani do sklepa, ukradli elektroniku, domaci potreby, obleceni.",7,98,98,6,1,1,,1,"Elektronika, domaci potreby, obleceni",35000,7,2,,,,,,,4,1,1,4,,2,,1,98,,2,,,,2,,1,,,,,Neuvedl,1,,1,3,3,7,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8.2016 16:03:35,CHRRB-?-1-25,ONDV,LULU,8.7.2016,2,1,"Na ulici ho zbil fetak, dluzil mu 200 Kc, ale udajne vratil.",7,98,98,3,2,7,,2,,,,1,Otres mozku,3,Nesel tam,3,3,7,1,1,1,1,,4,,25,1,C,2,,,,2,,2,2,,5,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8.2016 16:08:30,CHRRB-?-1-25,ONDV,LULU,8.7.2016,3,16,"Daikin - nezaplatili 21 000 Kc, doustali pouze zalohu 500 Kc, meli dostat penize na ruku - nedostali nic",7,2,98,98,3,9,,1,Nezaplacena mzda,21000,7,2,,,,,,,1,1,98,,,98,,38,1,C,2,,,,2,,2,2,,7,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8.2016 16:45:26,CHRRB-?-2-30,ONDV,LULU,8.7.2016,1,5,Kradez mobilu v Chodove z kamaradciny kabelky.,7,1,4,6,2,4,,1,Mobilni telefon,1500,7,2,,,,,,,1,2,2,,1,5,,26,1,R,2,,,,2,,2,2,,5,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8.2016 16:49:25,CHRRB-?-2-30,ONDV,LULU,8.7.2016,2,14,V Chodove nabizel cizi clovek respondentce 100 Kc za masturbaci.,7,1,5,5,2,7,,2,,,,2,,,,,,,1,1,1,1,,3,,1,1,C,2,,,,2,,2,2,,,2,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8.2016 16:52:53,CHRRB-?-2-30,ONDV,LULU,8.7.2016,3,16,"Daikin v Plzni nevyplatil mzdu 21 000 Kc, dali pouze zalohu 500 Kc",7,1,98,98,3,9,,1,Nevyplacena mesicni mzda,21000,7,2,,,,,,,1,1,1,1,,98,,38,98,,2,,,,2,,2,2,,7,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8.2016 17:57:15,CHASA-2119-2-18,ANMA,BAME,8.7.2016,1,5,Ukradli ji mobil doma,7,98,98,3,1,1,,1,Mobil,3000,7,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,2,,15,"Nehlasila to, protoze se ji mobil vratil",,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8.2016 18:03:07,CHASA-2119-2-18,ANMA,BAME,8.7.2016,2,16,"Pracovni vykoristovni - nezaplatili ji v praci, neuvedla kolik",7,4,98,98,1,9,,1,Nezplacena mzda,0,4,2,,,,,,,1,1,1,1,,5,,36,98,,2,,,,2,,2,2,,15,Zbytecny,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8.2016 18:07:28,CHASA-2119-2-18,ANMA,BAME,8.7.2016,3,21,"Na diskotece, nekomu se nelibila",3,7,5,6,1,15,,2,,,,2,,,,,,,5,1,1,5,,3,,1,1,R,2,,,,1,Povaha nadavek a vyhruzek,2,2,,15,Zbytecny,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 10:15:09,HHR-NESVL-1-59,VAWA,LATO,14.7.2016,1,5,"ukradena penzenka, cikanka pobliz vlakoveho nadrazi mu chtely poskytnout sexualni sluzby, jedna do nej vrazila, druha mu vzala penezenku z kabatu",4,10,2,5,3,13,,1,"ukradene penize, penezenka, stravenky a naklady na nove doklady",3000,2,2,,,,,,,2,2,2,,2,8,3;5,1,1,R,2,,,,2,,1,2,,,,"v Praze ho odkazali do Hradce Kralove, tam stravil x hodin, tam mu zase rekli proc to nenahlasil tam",2,nic pro to vystereni neudelali,4,3,3,6,KLVA,NESVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 11:32:35,HHRC-1462-2-45,ANMA,LATO,14.7.2016,1,16,"vymysleli si praci, ktera nebyla v popisu - arogantni clovek",7,2,98,2,1,9,,2,,,,2,,,,,,,1,1,,,,4,,37,,,2,,,,1,neuvedeno,2,2,nic,7,,,,,,,,,KLVA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 11:48:43,HHR-NESVL-1-20,VAWA,LATO,14.7.2016,1,19,"vloupani do bytu, zmizela televize a dalsi veci",4,5,98,6,1,1,,1,"elektronika, zlato, atd.",140000,4,2,,,,,,,99,,,,,,,,,,1,98,2,1,2,,1,2,,,,"prijeli, sepsali, atd.",1,,1,1,1,1,KLVA,NESVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 12:32:38,HHRC-1462-2-42,TENO,LATO,14.7.2016,1,1,"neco rekla a sousedce se to nelibilo, tak ji doma fyzicky napadla s dalsimi prislusniky rodiny. Mlatily se pouze mezi zenami, chlapi zeny nemlatili. Potom ji vyhodili z ubytovny",6,3,98,4,1,1,,2,,,,1,modriny,3,nestalo to za to,1,3,2,5,3,3,,,5,,30,1,R,2,,,,2,,2,1,magistrat - dobre s info nalozili,15,ohlasila to na magistrat,,,,,,,,KLVA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 14:23:48,CLCL-NESVL-1-31,ADKO,PEBU,29.7.2016,1,5,V Praze na diskotece mu ukradli u baru penezenku i s doklady,4,2,7,6,3,15,,1,"Doklady, penize",4000,4,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,3,,7,,,,,,,,,VLJU,NESVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 14:30:42,CLCL-NESVL-1-31,ADKO,PEBU,29.7.2016,2,16,"Delal na koupalisti obsluhu, ale nedostal slibenou mesicni vyplatu, na niz byl financne zavisly a prisel tak o byt. Nemel ale smlouvu",7,2,98,98,1,9,,1,Nezaplacena vyplata,12000,7,2,,,,,,,1,1,1,1,,5,,38,98,,2,,,,2,,2,3,,,10,,,,,,,,VLJU,NESVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 14:51:31,CCLD-935-1-23,LATO,LATO,29.7.2016,1,4,Kradez detskeho kola od domu.,5,3,98,98,1,6,,1,Detske kolo,500,5,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,2,,2,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 14:52:52,JTAA-425-2-22,KATV,"LULU, PEBU",27.7.2016,1,9,"Nekdo jel kolem autem, otevrel okno a pokrikoval, ze jsou cikani",7,98,98,3,1,6,,2,,,,2,,,,,,,4,1,1,4,,5,,1,1,C,2,,,,1,"nadavali, ze jsou cikani",2,2,,16,,,,,,,,,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 14:55:21,CCLD-935-1-23,LATO,LATO,29.7.2016,2,9,Rasisticke nadavky na ulici,5,98,98,3,1,7,,2,,,,2,,,,,,,3,3,"1, 2",2,1,8,4;5,1,98,,2,,,,1,Rasisticke nadavky,2,2,,7,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 15:08:23,JTAA-425-1-53,KATV,"LULU, PEBU",27.7.2016,1,18,Vloupani do sklepa,1,2,98,6,1,12,,1,Drevo,1500,2,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,2,,2,,,,,,,,,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 15:18:08,JTAA-425-1-53,KATV,"LULU, PEBU",27.7.2016,2,17,Nekdo jim poskodil dvere,4,1,98,98,1,1,,2,,,,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,2,,2; 15,Nemel pachatele,,,,,,,,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 15:32:57,JTAC-315-2-46,KATV,LULU,27.7.2016,1,11,Podepsala smlouvu na prepis elektriny,6,1,98,2,1,1,,2,,,,2,,,,,,,2,1,1,2,,6,,1,1,C,2,,,,2,,1,,,,,"Manzel to nahlasil na PCR, ta se ozvala, resp. rekli, ze az budou neco vedet, ozvou se",1,,4,4,4,2,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 15:39:33,JTAB-1-34,LULU,"LULU, PEBU",30.7.2016,1,4,"Spal jsem, kolo bylo na chodbe a pak nebylo",1,4,98,6,1,1,,1,Kolo,2000,4,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,2,,7,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 15:44:41,JTAB-1-34,LULU,"LULU, PEBU",30.7.2016,2,18,"Poskrabany a popsany dvere, rozbity okno",7,1,6,3,1,1,,1,"Dvere, okno",1700,4,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,3,,7,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 15:49:34,JTAA-425-1-22,BAGL,LULU,27.7.2016,1,11,"Podepsani pojisteni na 40 let. Byl to podvod. 3000 lidi kvuli tomu vyslychali. Byla to falesna pujcka, nyni jsem dluznikem 70 korun.",7,6,98,3,1,7,,1,Penize,70,7,2,,,,,,,1,1,1,1,,6,,27,1,R,2,,,,2,,1,,,,,Policie vyslychala a podvodnik sedi ve vezeni,1,,1,1,1,1,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 15:50:12,JTAB-1-34,LULU,"LULU, PEBU",30.7.2016,3,22,"Vzdy kdyz nekde sedime, tak nekdo neco ma a nabizi nebo prodava",1,98,98,98,1,5,,2,,,,2,,,,,,,5,1,1,5+,,8,3;4,99,1,"C, R",2,,,,2,,2,3,,13,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 15:51:34,PPŘC-88-1-57,ONDV,"BAME, VAWA",14.5.2016,1,12,"Neustale pokusy o vykopnuti dveri u nich doma. Nevi, kdo to byl.",7,98,98,98,1,1,,1,Rozbite dvere.,2500,7,2,,,,,,,7,,,,,,,,,,2,,,,2,,2,1,Spravcova,7,,,,,,,,,VAWA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 15:54:10,JTAB-1-34,LULU,"LULU, PEBU",30.7.2016,4,7,"Potreboval jsem prachy, musel jsem vratit o pulku vic, mesic.",4,8,98,98,1,7,,1,Urok,3000,4,2,,,,,,,1,1,1,1,,5,,1,1,C,1,13,1,2,2,,2,3,,13,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 15:58:12,JTAB-1-34,LULU,"LULU, PEBU",30.7.2016,5,14,"Jdu po ulici a lidi po mne pokrikujou nadavky (zkurveni cikani, cerna hubo atd.)",7,98,98,98,1,7,,2,,,,2,,,,,,,5,3,3,,,8,1;2;3;4;5;6;7,1,98,,2,,,,1,Sami to reknou,2,3,,7,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 16:01:57,JTAB-1-34,LULU,"LULU, PEBU",30.7.2016,6,9,"Prijdou do baru, nejdriv koukaj, pak nadavaj a pak po mne obcas nekdo skoci, to samy na ulici",7,98,98,98,1,7,,2,,,,2,,,,,,,5,3,3,,,8,1;2;3;4;5;6;7,1,98,,2,,,,1,Sami to reknou,2,3,,7,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 16:03:02,JTAC-156-1-22,KATV,PEBU,27.7.2016,1,23,"Prace na cerno na stavbe, nedostal zaplaceno",5,1,98,4,1,9,,1,Vyplata,3000,3,2,,,,,,,1,1,1,1,,6,,27,1,R,2,,,,2,,2,2,,15,Nechtel papirovani,,,,,,,,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 16:06:22,JTAB-1-34,LULU,"LULU, PEBU",30.7.2016,7,20,"Kdyz jsem si pujcil penize a nemohl jsem hned zaplatit, hrozil, ze mi zabije rodinu",7,8,98,98,1,7,,2,,,,2,,,,,,,1,1,1,1,,5,,1,1,C,1,13,1,2,2,,2,3,,13,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 16:09:25,JTAB-1-34,LULU,"LULU, PEBU",30.7.2016,8,21,"Prijdu do hospody nebo na diskoteku a vyhrozujou mi, ze me zmlati, jestli nevypadnu pryc",7,98,98,98,1,14,,2,,,,2,,,,,,,5,3,3,,,8,1;2;3;4;5;6;7,1,98,,1,1;7;9,1,2,1,Sami to rikaji,2,3,,7,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 16:12:21,JTAB-1-34,LULU,"LULU, PEBU",30.7.2016,9,1,"Sli jsme po ulici a najednou po nas skocila tlupa mladejch, museli jsme utikat",7,3,98,5,1,7,,2,,,,2,,,,,,,5,1,1,5+,,8,3;4,1,1,C,1,9,1,1,1,Kriceli: „Cerny huby”,2,3,,7,,,,,,,,,VLJU,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 16:15:57,PPŘB-260-1-38,VAWA,"VAWA, BAME",14.5.2016,1,17,"Syn pujcil kolo kamaradovi odnaproti. Jiny kluk sel kolem a tomu klukovi, kteremu to pujcil, se nejspis pomstil, a to tak, ze rozbil synovo kolo. Kamenem mu znicil prehazovacku.",4,11,98,4,1,6,,1,Oprava kola,1500,4,2,,,,,,,1,1,1,1,,1,,29,1,C,1,2,2,1,2,,1,,,,,"Policiste prijeli, vyfotili si to a rekli, ze to budou resit. Ale vubec to neresili, nebylo to jako trestny cin posouzeno. Pry si to maji opravit sami a pak vymahat castku po pachateli.",2,"Nebyl to trestny cin, tak to pry nespada do jejich kompetence.",2,1,3,7,VAWA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 16:40:53,PPŘB-260-2-73,KATV,"BAME, VAWA",14.5.2016,1,4,"Na navsteve dcery v azylovem dome vzali vnukovi kolo. Pak tady ale jeste je neco o vnukovi znamych, ale je to necitelne. Katerina upresni.",7,4,98,2,1,12,,1,Hodnota ukradeneho detskeho kola.,700,7,2,,,,,,,1,1,1,1,,5,,27,98,,2,,,,2,,2,1,,16,,,,,,,,,VAWA,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 16:54:06,JTAC-524-2-21,VISO,LULU,27.7.2016,1,9,"Muzi z auta pokrikovali rasisticke nadavky (""cerna hubo"")",7,2,98,98,1,7,,2,,,,2,,,,,,,4,1,1,4,,98,,1,1,C,2,,,,1,Obsah nadavek,2,2,,2,,,,,,,,,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8.2016 17:12:20,JTAA-425-2-51,VISO,LULU,27.7.2016,1,9,Na pani pokrikovalo pet az sest opilych lidi rasisticke urazky,4,5,98,98,1,7,,2,,,,2,,,,,,,5,1,1,5,,5,,1,1,C,2,,,,1,Obsah nadavek,2,3,,3,,,,,,,,,ADKO,SVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
